sol15885.txt,http://support.f5.com/kb/en-us/solutions/public/15000/800/sol15885.html,Security Advisory,BIG-IP APM,"['10.1.0', ' 10.2.0', ' 10.2.1', ' 10.2.2', ' 10.2.3', ' 10.2.4', ' 11.0.0', ' 11.1.0', ' 11.2.0', ' 11.2.1', ' 11.3.0', ' 11.4.0', ' 11.4.1', ' 11.5.0', ' 11.5.1', ' 11.5.2', ' 11.5.3', ' 11.6.0']"
sol15885.txt,http://support.f5.com/kb/en-us/solutions/public/15000/800/sol15885.html,Security Advisory,BIG-IP Edge Gateway,"['10.1.0', ' 10.2.0', ' 10.2.1', ' 10.2.2', ' 10.2.3', ' 10.2.4', ' 11.0.0', ' 11.1.0', ' 11.2.0', ' 11.2.1', ' 11.3.0']"
sol15885.txt,http://support.f5.com/kb/en-us/solutions/public/15000/800/sol15885.html,Security Advisory,Enterprise Manager,"['2.0.0', ' 2.1.0', ' 2.2.0', ' 2.3.0', ' 3.0.0', ' 3.1.0', ' 3.1.1']"
sol15885.txt,http://support.f5.com/kb/en-us/solutions/public/15000/800/sol15885.html,Security Advisory,FirePass,"['6.0.0', ' 6.0.1', ' 6.0.2', ' 6.0.3', ' 6.1.0', ' 7.0.0']"
sol15885.txt,http://support.f5.com/kb/en-us/solutions/public/15000/800/sol15885.html,Security Advisory,BIG-IQ ADC,['4.5.0']
sol15885.txt,http://support.f5.com/kb/en-us/solutions/public/15000/800/sol15885.html,Security Advisory,BIG-IP WebAccelerator,"['10.0.0', ' 10.0.1', ' 10.1.0', ' 10.2.0', ' 10.2.1', ' 10.2.2', ' 10.2.3', ' 10.2.4', ' 11.0.0', ' 11.1.0', ' 11.2.0', ' 11.2.1', ' 11.3.0']"
sol16879.txt,http://support.f5.com/kb/en-us/solutions/public/16000/800/sol16879.html,Security Advisory,Traffix SDC,"['3.3.2', ' 3.4.1', ' 3.5.1', ' 4.0.0', ' 4.0.2', ' 4.0.5', ' 4.1.0', ' 4.4.0']"
sol16879.txt,http://support.f5.com/kb/en-us/solutions/public/16000/800/sol16879.html,Security Advisory,BIG-IP PEM,"['11.3.0', ' 11.4.0', ' 11.4.1', ' 11.5.0', ' 11.5.1', ' 11.5.2', ' 11.5.3', ' 11.6.0']"
sol16879.txt,http://support.f5.com/kb/en-us/solutions/public/16000/800/sol16879.html,Security Advisory,BIG-IP LTM,"['10.1.0', ' 10.2.0', ' 10.2.1', ' 10.2.2', ' 10.2.3', ' 10.2.4', ' 11.0.0', ' 11.1.0', ' 11.2.0', ' 11.2.1', ' 11.3.0', ' 11.4.0', ' 11.4.1', ' 11.5.0', ' 11.5.1', ' 11.5.2', ' 11.5.3', ' 11.6.0']"
sol16879.txt,http://support.f5.com/kb/en-us/solutions/public/16000/800/sol16879.html,Security Advisory,F5-WEBSAFE,['1.0.0']
sol16879.txt,http://support.f5.com/kb/en-us/solutions/public/16000/800/sol16879.html,Security Advisory,BIG-IQ Cloud,"['4.0.0', ' 4.1.0', ' 4.2.0', ' 4.3.0', ' 4.4.0', ' 4.5.0']"
sol16879.txt,http://support.f5.com/kb/en-us/solutions/public/16000/800/sol16879.html,Security Advisory,BIG-IQ Security,"['4.0.0', ' 4.1.0', ' 4.2.0', ' 4.3.0', ' 4.4.0', ' 4.5.0']"
sol16879.txt,http://support.f5.com/kb/en-us/solutions/public/16000/800/sol16879.html,Security Advisory,BIG-IP AFM,"['11.3.0', ' 11.4.0', ' 11.4.1', ' 11.5.0', ' 11.5.1', ' 11.5.2', ' 11.5.3', ' 11.6.0']"
sol16879.txt,http://support.f5.com/kb/en-us/solutions/public/16000/800/sol16879.html,Security Advisory,BIG-IP WOM,"['10.1.0', ' 10.2.0', ' 10.2.1', ' 10.2.2', ' 10.2.3', ' 10.2.4', ' 11.0.0', ' 11.1.0', ' 11.2.0', ' 11.2.1', ' 11.3.0']"
sol16879.txt,http://support.f5.com/kb/en-us/solutions/public/16000/800/sol16879.html,Security Advisory,ARX,"['6.0.0', ' 6.1.0', ' 6.1.1', ' 6.2.0', ' 6.3.0', ' 6.4.0']"
sol16879.txt,http://support.f5.com/kb/en-us/solutions/public/16000/800/sol16879.html,Security Advisory,BIG-IP APM,"['10.1.0', ' 10.2.0', ' 10.2.1', ' 10.2.2', ' 10.2.3', ' 10.2.4', ' 11.0.0', ' 11.1.0', ' 11.2.0', ' 11.2.1', ' 11.3.0', ' 11.4.0', ' 11.4.1', ' 11.5.0', ' 11.5.1', ' 11.5.2', ' 11.5.3', ' 11.6.0']"
sol16879.txt,http://support.f5.com/kb/en-us/solutions/public/16000/800/sol16879.html,Security Advisory,BIG-IP PSM,"['10.1.0', ' 10.2.0', ' 10.2.1', ' 10.2.2', ' 10.2.3', ' 10.2.4', ' 11.0.0', ' 11.1.0', ' 11.2.0', ' 11.2.1', ' 11.3.0', ' 11.4.0', ' 11.4.1']"
sol16879.txt,http://support.f5.com/kb/en-us/solutions/public/16000/800/sol16879.html,Security Advisory,BIG-IP Link Controller,"['10.1.0', ' 10.2.0', ' 10.2.1', ' 10.2.2', ' 10.2.3', ' 10.2.4', ' 11.0.0', ' 11.1.0', ' 11.2.0', ' 11.2.1', ' 11.3.0', ' 11.4.0', ' 11.4.1', ' 11.5.0', ' 11.5.1', ' 11.5.2', ' 11.5.3', ' 11.6.0']"
sol16879.txt,http://support.f5.com/kb/en-us/solutions/public/16000/800/sol16879.html,Security Advisory,Enterprise Manager,"['3.0.0', ' 3.1.0', ' 3.1.1']"
sol16879.txt,http://support.f5.com/kb/en-us/solutions/public/16000/800/sol16879.html,Security Advisory,BIG-IP AAM,"['11.4.0', ' 11.4.1', ' 11.5.0', ' 11.5.1', ' 11.5.2', ' 11.5.3', ' 11.6.0']"
sol16879.txt,http://support.f5.com/kb/en-us/solutions/public/16000/800/sol16879.html,Security Advisory,BIG-IP GTM,"['10.1.0', ' 10.2.0', ' 10.2.1', ' 10.2.2', ' 10.2.3', ' 10.2.4', ' 11.0.0', ' 11.1.0', ' 11.2.0', ' 11.2.1', ' 11.3.0', ' 11.4.0', ' 11.4.1', ' 11.5.0', ' 11.5.1', ' 11.5.2', ' 11.5.3', ' 11.6.0']"
sol16879.txt,http://support.f5.com/kb/en-us/solutions/public/16000/800/sol16879.html,Security Advisory,BIG-IQ ADC,['4.5.0']
sol16879.txt,http://support.f5.com/kb/en-us/solutions/public/16000/800/sol16879.html,Security Advisory,BIG-IP Analytics,"['11.0.0', ' 11.1.0', ' 11.2.0', ' 11.2.1', ' 11.3.0', ' 11.4.0', ' 11.4.1', ' 11.5.0', ' 11.5.1', ' 11.5.2', ' 11.5.3', ' 11.6.0']"
sol16879.txt,http://support.f5.com/kb/en-us/solutions/public/16000/800/sol16879.html,Security Advisory,BIG-IQ Device,"['4.2.0', ' 4.3.0', ' 4.4.0', ' 4.5.0']"
sol16879.txt,http://support.f5.com/kb/en-us/solutions/public/16000/800/sol16879.html,Security Advisory,LineRate,"['2.5.0', ' 2.5.1', ' 2.6.0']"
sol16879.txt,http://support.f5.com/kb/en-us/solutions/public/16000/800/sol16879.html,Security Advisory,BIG-IP Edge Gateway,"['10.1.0', ' 10.2.0', ' 10.2.1', ' 10.2.2', ' 10.2.3', ' 10.2.4', ' 11.0.0', ' 11.1.0', ' 11.2.0', ' 11.2.1', ' 11.3.0']"
